Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
64,1680392041755,01/04/2023 23:34:01,1680377641755,-4,01/04/2023 15:34:01,128677,3,task-unsm,,28601426,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,12,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7277.4160000238335,7276.627999999968,7277.4160000238335,7277.4160000238335,7276.627999999968,7277.4160000238335,1,0,7277.4160000238335,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Becky</b> opens the chest.,"<em><b>Becky</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. She collects a full pack of treasure and returns home, victorious.",<em><b>Becky</b> triggers a mechanism revealing a way out but there is nothing in the chest. She returns safely home with their companion with their spoils.,<em><b>Becky</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  She suffers a severe wound but the duo manages to return home with their spoils.,7278,,,katie,,,,,Reward
65,1680392043777,01/04/2023 23:34:03,1680377643777,-4,01/04/2023 15:34:03,128677,3,task-unsm,,28601426,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,12,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,2023.087999976182,2020.1860000000452,2023.087999976182,2023.087999976182,2020.1860000000452,2023.087999976182,1,0,2023.087999976182,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Becky</b> opens the chest.,"<em><b>Becky</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. She collects a full pack of treasure and returns home, victorious.",<em><b>Becky</b> triggers a mechanism revealing a way out but there is nothing in the chest. She returns safely home with their companion with their spoils.,<em><b>Becky</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  She suffers a severe wound but the duo manages to return home with their spoils.,7278,,,katie,,,,,Punish
66,1680392049019,01/04/2023 23:34:09,1680377649019,-4,01/04/2023 15:34:09,128677,3,task-unsm,,28601426,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,12,Trial/Encounter,Punish,bufrmy,4,continue,,5244.801999952295,5242.056999999972,5244.801999952295,5244.801999952295,5242.056999999972,5244.801999952295,1,0,5244.801999952295,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Becky</b> opens the chest.,"<em><b>Becky</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. She collects a full pack of treasure and returns home, victorious.",<em><b>Becky</b> triggers a mechanism revealing a way out but there is nothing in the chest. She returns safely home with their companion with their spoils.,<em><b>Becky</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  She suffers a severe wound but the duo manages to return home with their spoils.,7278,,,katie,,,,,Punish
67,1680392052119,01/04/2023 23:34:12,1680377652119,-4,01/04/2023 15:34:12,128677,3,task-unsm,,28601426,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,12,Trial/Encounter,trialEnd,olwm64,5,continue,,1345.140000023821,1339.737999999954,1345.140000023821,1345.140000023821,1339.737999999954,1345.140000023821,1,0,1345.140000023821,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Becky</b> opens the chest.,"<em><b>Becky</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. She collects a full pack of treasure and returns home, victorious.",<em><b>Becky</b> triggers a mechanism revealing a way out but there is nothing in the chest. She returns safely home with their companion with their spoils.,<em><b>Becky</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  She suffers a severe wound but the duo manages to return home with their spoils.,7278,,,katie,,,,,Punish
68,1680392054129,01/04/2023 23:34:14,1680377654129,-4,01/04/2023 15:34:14,128677,3,task-unsm,,28601426,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,ScenarioEnd,ScenarioEnd,r2vs1v,1,continue,,2015.8020000000251,2013.4720000000088,2015.8020000000251,2015.8020000000251,2013.4720000000088,2015.8020000000251,1,0,2015.8020000000251,0,0,,Click To Continue,Click,2,object-113,ScenarioEnd,,,,,,,,,,,,katie,,,,,Punish
69,1680392054131,01/04/2023 23:34:14,1680377654131,-4,01/04/2023 15:34:14,128677,3,task-unsm,,28601426,BLIND,8511343,,complete,,f8d28717-4c0d-461d-9d1f-790565038486,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1920x1080,1920x929,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1680395285669,02/04/2023 00:28:05,1680377285669,-5,01/04/2023 14:28:05,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,679x598,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1680395303916,02/04/2023 00:28:23,1680377303916,-5,01/04/2023 14:28:23,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,848x747,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Instructions,Instructions,cdub9g,1,timedOut,,18007.03800000596,17999.337,18007.03800000596,18007.03800000596,17999.337,18007.03800000596,1,0,18007.03800000596,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,,,,,,
3,1680395309700,02/04/2023 00:28:29,1680377309700,-5,01/04/2023 14:28:29,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,848x747,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Instructions,Name,nn5ntg,2,response,Heather,2833.365999999998,5783.083999999999,5791.8009999999995,2833.365999999998,5783.083999999999,5791.8009999999995,1,0,2833.365999999998,2958.4350000000013,0,pName,Single Text Entry,ParticipantName,2,object-22,Instructions,,,,,,,,,,,,Heather,,,,,
4,1680395311689,02/04/2023 00:28:31,1680377311689,-5,01/04/2023 14:28:31,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,848x747,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Instructions,Delay,7riscs,3,timedOut,,2000.617000005961,1999.8840000000018,2000.617000005961,2000.617000005961,1999.8840000000018,2000.617000005961,1,0,2000.617000005961,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,Heather,,,,,
5,1680395326688,02/04/2023 00:28:46,1680377326688,-5,01/04/2023 14:28:46,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,848x747,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,LoadingScreen,LoadScreen,95pybm,1,timedOut,,14999.832999999999,14999.167999999998,14999.832999999999,14999.832999999999,14999.167999999998,14999.832999999999,1,0,14999.832999999999,0,0,,Time Limit,screen,0,screen,LoadingScreen,Becky,Aisha,,,,,,,,,,Heather,,,,,
6,1680395327966,02/04/2023 00:28:47,1680377327966,-5,01/04/2023 14:28:47,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,848x747,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,LoadingScreen,LoadingComplete,zy7h74,2,continue,,1278.2650000238427,1266.7419999999984,1278.2650000238427,1278.2650000238427,1266.7419999999984,1278.2650000238427,1,0,1278.2650000238427,0,0,,Click To Continue,Continue Button,2,object-59,LoadingScreen,Becky,Aisha,,,,,,,,,,Heather,,,,,
7,1680395339955,02/04/2023 00:28:59,1680377339955,-5,01/04/2023 14:28:59,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,ScenarioIntro,ScenarioIntro,ghavr7,1,timedOut,,12000.523000023844,11999.456000000006,12000.523000023844,12000.523000023844,11999.456000000006,12000.523000023844,1,0,12000.523000023844,0,0,,Time Limit,screen,0,screen,ScenarioIntro,,,"<em>Two famous archaeologists have discovered a series of underground passageways leading to an ancient civilization. The duo packed their bags full of necessary supplies, turned on their headlights, and crawled into the hole that led to an underground structure. ",,,,,,,,,Heather,,,,,
8,1680395345955,02/04/2023 00:29:05,1680377345955,-5,01/04/2023 14:29:05,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6001.067000023839,5999.687999999995,6001.067000023839,6001.067000023839,5999.687999999995,6001.067000023839,1,0,6001.067000023839,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Heather,,,,,
9,1680395352637,02/04/2023 00:29:12,1680377352637,-5,01/04/2023 14:29:12,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6684.079000011923,6683.055,6684.079000011923,6684.079000011923,6683.055,6684.079000011923,1,0,6684.079000011923,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Heather,,,,,
10,1680395357612,02/04/2023 00:29:17,1680377357612,-5,01/04/2023 14:29:17,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4972.424000017883,4966.290000000008,4972.424000017883,4972.424000017883,4966.290000000008,4972.424000017883,1,0,4972.424000017883,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Heather,,,,,Reward
11,1680395364603,02/04/2023 00:29:24,1680377364603,-5,01/04/2023 14:29:24,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Trial/Encounter,Reward,56azq1,4,timedOut,,7000.834000005954,6999.747999999992,7000.834000005954,7000.834000005954,6999.747999999992,7000.834000005954,1,0,7000.834000005954,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Heather,,,,,Reward
12,1680395367603,02/04/2023 00:29:27,1680377367603,-5,01/04/2023 14:29:27,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.9860000119224,2999.9560000000056,3000.9860000119224,3000.9860000119224,2999.9560000000056,3000.9860000119224,1,0,3000.9860000119224,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Aisha</b> rubs their hand along the ground to check for traps.",<em><b>Aisha</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Aisha</b> finds no traps so she decides it is safe to continue forward.,<em><b>Aisha</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,Heather,,,,,Reward
13,1680395368914,02/04/2023 00:29:28,1680377368914,-5,01/04/2023 14:29:28,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1311.4300000178773,1299.8969999999972,1311.4300000178773,1311.4300000178773,1299.8969999999972,1311.4300000178773,1,0,1311.4300000178773,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Heather,,,,,Reward
14,1680395380536,02/04/2023 00:29:40,1680377380536,-5,01/04/2023 14:29:40,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6934.303000023836,6933.197999999989,6934.303000023836,6934.303000023836,6933.197999999989,6934.303000023836,1,0,6934.303000023836,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Heather,,,,,Reward
15,1680395383735,02/04/2023 00:29:43,1680377383735,-5,01/04/2023 14:29:43,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3199.3050000119256,3182.9630000000034,3199.3050000119256,3199.3050000119256,3182.9630000000034,3199.3050000119256,1,0,3199.3050000119256,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Heather,,,,,Reward
16,1680395386346,02/04/2023 00:29:46,1680377386346,-5,01/04/2023 14:29:46,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,2627.4420000059617,2616.6070000000036,2627.4420000059617,2627.4420000059617,2616.6070000000036,2627.4420000059617,1,0,2627.4420000059617,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Heather,,,,,Reward
17,1680395392497,02/04/2023 00:29:52,1680377392497,-5,01/04/2023 14:29:52,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,2,Trial/Encounter,trialEnd,olwm64,5,continue,,1778.8210000178806,1766.5880000000034,1778.8210000178806,1778.8210000178806,1766.5880000000034,1778.8210000178806,1,0,1778.8210000178806,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,Heather,,,,,Reward
18,1680395395903,02/04/2023 00:29:55,1680377395903,-5,01/04/2023 14:29:55,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3416.303999999989,3399.7369999999937,3416.303999999989,3416.303999999989,3399.7369999999937,3416.303999999989,1,0,3416.303999999989,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Heather,,,,,Reward
19,1680395403268,02/04/2023 00:30:03,1680377403268,-5,01/04/2023 14:30:03,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4783.931000023847,4783.141000000003,4783.931000023847,4783.931000023847,4783.141000000003,4783.931000023847,1,0,4783.931000023847,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Heather,,,,,Reward
20,1680395404793,02/04/2023 00:30:04,1680377404793,-5,01/04/2023 14:30:04,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,1523.3900000178837,1516.5970000000088,1523.3900000178837,1523.3900000178837,1516.5970000000088,1523.3900000178837,1,0,1523.3900000178837,0,0,decision,Click Response,PunishButton,3,object-69,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Heather,,,,,Punish
21,1680395407601,02/04/2023 00:30:07,1680377407601,-5,01/04/2023 14:30:07,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,3,Trial/Encounter,Punish,bufrmy,4,continue,,2816.30799999999,2799.73599999999,2816.30799999999,2816.30799999999,2799.73599999999,2816.30799999999,1,0,2816.30799999999,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Heather,,,,,Punish
22,1680395412865,02/04/2023 00:30:12,1680377412865,-5,01/04/2023 14:30:12,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,3,Trial/Encounter,trialEnd,olwm64,5,continue,,1080.8070000119187,1066.5660000000062,1080.8070000119187,1080.8070000119187,1066.5660000000062,1080.8070000119187,1,0,1080.8070000119187,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,Heather,,,,,Punish
23,1680395415066,02/04/2023 00:30:15,1680377415066,-5,01/04/2023 14:30:15,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2215.4409999999916,2199.923999999999,2215.4409999999916,2215.4409999999916,2199.923999999999,2215.4409999999916,1,0,2215.4409999999916,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Heather,,,,,Punish
24,1680395422167,02/04/2023 00:30:22,1680377422167,-5,01/04/2023 14:30:22,128677,3,task-unsm,,28601433,BLIND,8511352,,complete,,c07dfbfa-3c0f-4207-8123-72767602bb2b,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1366x768,1821x833,,ImplicitDecisionAdventureTask_2opts,3,WF_AxGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3317.492000011931,3316.521000000008,3317.492000011931,3317.492000011931,3316.521000000008,3317.492000011931,1,0,3317.492000011931,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Aisha</b> decides to jump over it.,<em><b>Aisha</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Aisha</b> makes it over and she continues on.,<em><b>Aisha</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,Heather,,,,,Punish
