Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
65,1680466359973,02/04/2023 20:12:39,1680451959973,-4,02/04/2023 12:12:39,128678,3,task-unsm,,28612437,BLIND,8514867,,complete,,8421e598-3888-4157-ae38-0bddd8a97bdd,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1339,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,12,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,738.2820000000065,733.3159999999916,738.2820000000065,738.2820000000065,733.3159999999916,738.2820000000065,1,0,738.2820000000065,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Jack</b> opens the chest.,"<em><b>Jack</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. He collects a full pack of treasure and returns home, victorious.",<em><b>Jack</b> triggers a mechanism revealing a way out but there is nothing in the chest. He returns safely home with their companion with their spoils.,<em><b>Jack</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  He suffers a severe wound but the duo manages to return home with their spoils.,7278,,,Name,,,,,Reward
66,1680466361397,02/04/2023 20:12:41,1680451961397,-4,02/04/2023 12:12:41,128678,3,task-unsm,,28612437,BLIND,8514867,,complete,,8421e598-3888-4157-ae38-0bddd8a97bdd,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1339,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,12,Trial/Encounter,Reward,56azq1,4,continue,,1428.966000000015,1424.9860000000335,1428.966000000015,1428.966000000015,1424.9860000000335,1428.966000000015,1,0,1428.966000000015,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Jack</b> opens the chest.,"<em><b>Jack</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. He collects a full pack of treasure and returns home, victorious.",<em><b>Jack</b> triggers a mechanism revealing a way out but there is nothing in the chest. He returns safely home with their companion with their spoils.,<em><b>Jack</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  He suffers a severe wound but the duo manages to return home with their spoils.,7278,,,Name,,,,,Reward
67,1680466369968,02/04/2023 20:12:49,1680451969968,-4,02/04/2023 12:12:49,128678,3,task-unsm,,28612437,BLIND,8514867,,complete,,8421e598-3888-4157-ae38-0bddd8a97bdd,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1339,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,12,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.1539999046363,2999.972999999998,3000.1539999046363,3000.1539999046363,2999.972999999998,3000.1539999046363,1,0,3000.1539999046363,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The archeologists see an ornate chest.,<em><b>Jack</b> opens the chest.,"<em><b>Jack</b> triggers a mechanism revealing a way out and a pile of gold and gems inside. He collects a full pack of treasure and returns home, victorious.",<em><b>Jack</b> triggers a mechanism revealing a way out but there is nothing in the chest. He returns safely home with their companion with their spoils.,<em><b>Jack</b> triggers a mechanism revealing a way out but an arrow trap is triggered.  He suffers a severe wound but the duo manages to return home with their spoils.,7278,,,Name,,,,,Reward
68,1680466373770,02/04/2023 20:12:53,1680451973770,-4,02/04/2023 12:12:53,128678,3,task-unsm,,28612437,BLIND,8514867,,complete,,8421e598-3888-4157-ae38-0bddd8a97bdd,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1339,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,ScenarioEnd,ScenarioEnd,r2vs1v,1,continue,,3802.180999904638,3799.945000000007,3802.180999904638,3802.180999904638,3799.945000000007,3802.180999904638,1,0,3802.180999904638,0,0,,Click To Continue,Click,2,object-113,ScenarioEnd,,,,,,,,,,,,Name,,,,,Reward
69,1680466373772,02/04/2023 20:12:53,1680451973772,-4,02/04/2023 12:12:53,128678,3,task-unsm,,28612437,BLIND,8514867,,complete,,8421e598-3888-4157-ae38-0bddd8a97bdd,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,2560x1440,2560x1339,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1680469638451,02/04/2023 21:07:18,1680451638451,-5,02/04/2023 11:07:18,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1041x774,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1680469645799,02/04/2023 21:07:25,1680451645799,-5,02/04/2023 11:07:25,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1041x774,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Instructions,Instructions,cdub9g,1,response,Next,7279.590999976158,7274.080999999999,7279.590999976158,7279.590999976158,7274.080999999999,7279.590999976158,1,0,7279.590999976158,0,0,,Click Response,Continue Button,2,object-8,Instructions,,,,,,,,,,,,,,,,,
3,1680469660871,02/04/2023 21:07:40,1680451660871,-5,02/04/2023 11:07:40,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1041x774,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Instructions,Name,nn5ntg,2,response,Dan,2085.476999999999,4337.751,4348.999,2085.476999999999,4337.751,4348.999,1,0,2085.476999999999,2263.522000000001,0,pName,Single Text Entry,ParticipantName,2,object-22,Instructions,,,,,,,,,,,,Dan,,,,,
4,1680469662861,02/04/2023 21:07:42,1680451662861,-5,02/04/2023 11:07:42,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1041x774,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Instructions,Delay,7riscs,3,timedOut,,2002.5479999523159,2002.0459999999985,2002.5479999523159,2002.5479999523159,2002.0459999999985,2002.5479999523159,1,0,2002.5479999523159,0,0,,Time Limit,screen,0,screen,Instructions,,,,,,,,,,,,Dan,,,,,
5,1680469677861,02/04/2023 21:07:57,1680451677861,-5,02/04/2023 11:07:57,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,LoadingScreen,LoadScreen,95pybm,1,timedOut,,14999.10199997616,14998.619000000002,14999.10199997616,14999.10199997616,14998.619000000002,14999.10199997616,1,0,14999.10199997616,0,0,,Time Limit,screen,0,screen,LoadingScreen,Jack,Jamal,,,,,,,,,,Dan,,,,,
6,1680469680798,02/04/2023 21:08:00,1680451680798,-5,02/04/2023 11:08:00,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,LoadingScreen,LoadingComplete,zy7h74,2,continue,,2936.295999999995,2919.659999999996,2936.295999999995,2936.295999999995,2919.659999999996,2936.295999999995,1,0,2936.295999999995,0,0,,Click To Continue,Continue Button,2,object-59,LoadingScreen,Jack,Jamal,,,,,,,,,,Dan,,,,,
7,1680469684659,02/04/2023 21:08:04,1680451684659,-5,02/04/2023 11:08:04,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,ScenarioIntro,ScenarioIntro,ghavr7,1,response,Next,3879.222999952319,3870.613000000005,3879.222999952319,3879.222999952319,3870.613000000005,3879.222999952319,1,0,3879.222999952319,0,0,,Click Response,Continue Button,2,object-62,ScenarioIntro,,,"<em>Two famous archaeologists have discovered a series of underground passageways leading to an ancient civilization. The duo packed their bags full of necessary supplies, turned on their headlights, and crawled into the hole that led to an underground structure. ",,,,,,,,,Dan,,,,,
8,1680469695163,02/04/2023 21:08:15,1680451695163,-5,02/04/2023 11:08:15,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2388.0720000476867,2385.757000000005,2388.0720000476867,2388.0720000476867,2385.757000000005,2388.0720000476867,1,0,2388.0720000476867,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Jamal</b> rubs their hand along the ground to check for traps.",<em><b>Jamal</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Jamal</b> finds no traps so he decides it is safe to continue forward.,<em><b>Jamal</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Dan,,,,,
9,1680469705472,02/04/2023 21:08:25,1680451705472,-5,02/04/2023 11:08:25,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6690.4340000476805,6690.137999999992,6690.4340000476805,6690.4340000476805,6690.137999999992,6690.4340000476805,1,0,6690.4340000476805,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Jamal</b> rubs their hand along the ground to check for traps.",<em><b>Jamal</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Jamal</b> finds no traps so he decides it is safe to continue forward.,<em><b>Jamal</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Dan,,,,,
10,1680469709996,02/04/2023 21:08:29,1680451709996,-5,02/04/2023 11:08:29,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4523.596000000005,4521.3080000000045,4523.596000000005,4523.596000000005,4521.3080000000045,4523.596000000005,1,0,4523.596000000005,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Jamal</b> rubs their hand along the ground to check for traps.",<em><b>Jamal</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Jamal</b> finds no traps so he decides it is safe to continue forward.,<em><b>Jamal</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Dan,,,,,Reward
11,1680469711904,02/04/2023 21:08:31,1680451711904,-5,02/04/2023 11:08:31,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Trial/Encounter,Reward,56azq1,4,continue,,1911.0879999523167,1902.0800000000017,1911.0879999523167,1911.0879999523167,1902.0800000000017,1911.0879999523167,1,0,1911.0879999523167,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Jamal</b> rubs their hand along the ground to check for traps.",<em><b>Jamal</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Jamal</b> finds no traps so he decides it is safe to continue forward.,<em><b>Jamal</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Dan,,,,,Reward
12,1680469720003,02/04/2023 21:08:40,1680451720003,-5,02/04/2023 11:08:40,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3003.4689999523107,3003.1259999999893,3003.4689999523107,3003.4689999523107,3003.1259999999893,3003.4689999523107,1,0,3003.4689999523107,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Jamal</b> rubs their hand along the ground to check for traps.",<em><b>Jamal</b> triggers a pressure plate. A hidden passage leading forward opens up in front of him.,<em><b>Jamal</b> finds no traps so he decides it is safe to continue forward.,<em><b>Jamal</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing his shoulder dealing damage.,6687,,,Dan,,,,,Reward
13,1680469721626,02/04/2023 21:08:41,1680451721626,-5,02/04/2023 11:08:41,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1623.143000023847,1618.3080000000045,1623.143000023847,1623.143000023847,1618.3080000000045,1623.143000023847,1,0,1623.143000023847,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Dan,,,,,Reward
14,1680469732933,02/04/2023 21:08:52,1680451732933,-5,02/04/2023 11:08:52,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6924.075000023848,6923.739000000001,6924.075000023848,6924.075000023848,6923.739000000001,6924.075000023848,1,0,6924.075000023848,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Dan,,,,,Reward
15,1680469735150,02/04/2023 21:08:55,1680451735150,-5,02/04/2023 11:08:55,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2217.1359999761626,2202.2260000000097,2217.1359999761626,2217.1359999761626,2202.2260000000097,2217.1359999761626,1,0,2217.1359999761626,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Dan,,,,,Reward
16,1680469736666,02/04/2023 21:08:56,1680451736666,-5,02/04/2023 11:08:56,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,1531.0099999999948,1518.232999999993,1531.0099999999948,1531.0099999999948,1518.232999999993,1531.0099999999948,1,0,1531.0099999999948,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Dan,,,,,Reward
17,1680469745145,02/04/2023 21:09:05,1680451745145,-5,02/04/2023 11:09:05,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3003.5620000476774,3003.100999999995,3003.5620000476774,3003.5620000476774,3003.100999999995,3003.5620000476774,1,0,3003.5620000476774,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Dan,,,,,Reward
18,1680469751151,02/04/2023 21:09:11,1680451751151,-5,02/04/2023 11:09:11,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6006.560999952315,6006.078999999998,6006.560999952315,6006.560999952315,6006.078999999998,6006.560999952315,1,0,6006.560999952315,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Dan,,,,,Reward
19,1680469755939,02/04/2023 21:09:15,1680451755939,-5,02/04/2023 11:09:15,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4788.481999952317,4788.2179999999935,4788.481999952317,4788.481999952317,4788.2179999999935,4788.481999952317,1,0,4788.481999952317,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Dan,,,,,Reward
20,1680469777051,02/04/2023 21:09:37,1680451777051,-5,02/04/2023 11:09:37,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,21111.863999976165,21104.856,21111.863999976165,21111.863999976165,21104.856,21111.863999976165,1,0,21111.863999976165,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Dan,,,,,Reward
21,1680469778530,02/04/2023 21:09:38,1680451778530,-5,02/04/2023 11:09:38,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,3,Trial/Encounter,Reward,56azq1,4,continue,,1486.0079999761656,1484.8530000000028,1486.0079999761656,1486.0079999761656,1484.8530000000028,1486.0079999761656,1,0,1486.0079999761656,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Dan,,,,,Reward
22,1680469786387,02/04/2023 21:09:46,1680451786387,-5,02/04/2023 11:09:46,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,3,Trial/Encounter,trialEnd,olwm64,5,continue,,2335.646000000008,2319.021999999997,2335.646000000008,2335.646000000008,2319.021999999997,2335.646000000008,1,0,2335.646000000008,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Dan,,,,,Reward
23,1680469787363,02/04/2023 21:09:47,1680451787363,-5,02/04/2023 11:09:47,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,992.4409999999916,984.3940000000002,992.4409999999916,992.4409999999916,984.3940000000002,992.4409999999916,1,0,992.4409999999916,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Dan,,,,,Reward
24,1680469795697,02/04/2023 21:09:55,1680451795697,-5,02/04/2023 11:09:55,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3320.412000023847,3320.046000000002,3320.412000023847,3320.412000023847,3320.046000000002,3320.412000023847,1,0,3320.412000023847,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Dan,,,,,Reward
25,1680469798067,02/04/2023 21:09:58,1680451798067,-5,02/04/2023 11:09:58,128678,3,task-unsm,,28612440,BLIND,8514868,,complete,,f1bf3fa1-a0bc-4292-a51a-e100615b7ac6,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1176x819,,ImplicitDecisionAdventureTask_2opts,3,WM_AxGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2370.366000023845,2369.100999999995,2370.366000023845,2370.366000023845,2369.100999999995,2370.366000023845,1,0,2370.366000023845,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Jamal</b> decides to jump over it.,<em><b>Jamal</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Jamal</b> makes it over and he continues on.,<em><b>Jamal</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Dan,,,,,Reward
