Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
13,1680473227262,02/04/2023 22:07:07,1680458827262,-4,02/04/2023 14:07:07,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3459.448999976157,3450.0139999999956,3459.448999976157,3459.448999976157,3450.0139999999956,3459.448999976157,1,0,3459.448999976157,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Red,,,,,Neutral
14,1680473236736,02/04/2023 22:07:16,1680458836736,-4,02/04/2023 14:07:16,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6933.4939999880735,6933.11099999999,6933.4939999880735,6933.4939999880735,6933.11099999999,6933.4939999880735,1,0,6933.4939999880735,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Red,,,,,Neutral
15,1680473243263,02/04/2023 22:07:23,1680458843263,-4,02/04/2023 14:07:23,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,6526.482999982123,6516.705000000002,6526.482999982123,6526.482999982123,6516.705000000002,6526.482999982123,1,0,6526.482999982123,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Red,,,,,Reward
16,1680473247928,02/04/2023 22:07:27,1680458847928,-4,02/04/2023 14:07:27,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,2,Trial/Encounter,Reward,56azq1,4,continue,,4675.777999982121,4666.610000000001,4675.777999982121,4675.777999982121,4666.610000000001,4675.777999982121,1,0,4675.777999982121,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Red,,,,,Reward
17,1680473253253,02/04/2023 22:07:33,1680458853253,-4,02/04/2023 14:07:33,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.3989999761543,2999.936999999991,3000.3989999761543,3000.3989999761543,2999.936999999991,3000.3989999761543,1,0,3000.3989999761543,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Jack</b> turns on their flashlight to illuminate the way forward. ,<em><b>Jack’s</b> light illuminates a gemstone vein along the cavern wall. He chips off and adds a few gemstones to their pack.,<em><b>Jack</b> uses the light to make it easier for him to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Jack</b> causing him to drop several rations from their pack.",6927.9,,,Red,,,,,Reward
18,1680473257576,02/04/2023 22:07:37,1680458857576,-4,02/04/2023 14:07:37,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,4323.9619999761635,4316.755999999994,4323.9619999761635,4323.9619999761635,4316.755999999994,4323.9619999761635,1,0,4323.9619999761635,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Red,,,,,Reward
19,1680473264044,02/04/2023 22:07:44,1680458864044,-4,02/04/2023 14:07:44,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4791.8789999821165,4783.389999999985,4791.8789999821165,4791.8789999821165,4783.389999999985,4791.8789999821165,1,0,4791.8789999821165,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Red,,,,,Reward
20,1680473268774,02/04/2023 22:07:48,1680458868774,-4,02/04/2023 14:07:48,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,4737.689000000013,4733.512000000017,4737.689000000013,4737.689000000013,4733.512000000017,4737.689000000013,1,0,4737.689000000013,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Red,,,,,Reward
21,1680473274762,02/04/2023 22:07:54,1680458874762,-4,02/04/2023 14:07:54,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,3,Trial/Encounter,Reward,56azq1,4,continue,,5993.176999999996,5983.22099999999,5993.176999999996,5993.176999999996,5983.22099999999,5993.176999999996,1,0,5993.176999999996,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Red,,,,,Reward
22,1680473276598,02/04/2023 22:07:56,1680458876598,-4,02/04/2023 14:07:56,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,continue,,828.3859999940323,816.6729999999807,828.3859999940323,828.3859999940323,816.6729999999807,828.3859999940323,1,0,828.3859999940323,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Jack</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Jack</b> alone. He sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Jack</b> causes the salamander to run back to their hole leaving him alone.,<em>The salamander’s poisonous skin brushes against <b>Jack</b> and runs away. He is left with an irritated rash dealing damage.  ,4783.5,,,Red,,,,,Reward
23,1680473279601,02/04/2023 22:07:59,1680458879601,-4,02/04/2023 14:07:59,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3014.613000000012,2999.851000000024,3014.613000000012,3014.613000000012,2999.851000000024,3014.613000000012,1,0,3014.613000000012,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Red,,,,,Reward
24,1680473285904,02/04/2023 22:08:05,1680458885904,-4,02/04/2023 14:08:05,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3317.1539999761444,3316.6699999999837,3317.1539999761444,3317.1539999761444,3316.6699999999837,3317.1539999761444,1,0,3317.1539999761444,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Red,,,,,Reward
25,1680473288481,02/04/2023 22:08:08,1680458888481,-4,02/04/2023 14:08:08,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2577.4839999761607,2566.665000000008,2577.4839999761607,2577.4839999761607,2566.665000000008,2577.4839999761607,1,0,2577.4839999761607,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Red,,,,,Reward
26,1680473290636,02/04/2023 22:08:10,1680458890636,-4,02/04/2023 14:08:10,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,4,Trial/Encounter,Reward,56azq1,4,continue,,2166.3189999761526,2149.9679999999935,2166.3189999761526,2166.3189999761526,2149.9679999999935,2166.3189999761526,1,0,2166.3189999761526,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Red,,,,,Reward
27,1680473297503,02/04/2023 22:08:17,1680458897503,-4,02/04/2023 14:08:17,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,4,Trial/Encounter,trialEnd,olwm64,5,continue,,2033.09699998211,2016.5319999999774,2033.09699998211,2033.09699998211,2016.5319999999774,2033.09699998211,1,0,2033.09699998211,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Sam</b> decides to jump over it.,<em><b>Sam</b> makes it over. He released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Sam</b> makes it over and he continues on.,<em><b>Sam</b> slips and falls into the puddle. He gets bit by numerous leeches dealing damage.,3314.8,,,Red,,,,,Reward
28,1680473299506,02/04/2023 22:08:19,1680458899506,-4,02/04/2023 14:08:19,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2019.765000000014,2016.8590000000258,2019.765000000014,2019.765000000014,2016.8590000000258,2019.765000000014,1,0,2019.765000000014,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Red,,,,,Reward
29,1680473310737,02/04/2023 22:08:30,1680458910737,-4,02/04/2023 14:08:30,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,5,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7250.027999988088,7249.54800000001,7250.027999988088,7250.027999988088,7249.54800000001,7250.027999988088,1,0,7250.027999988088,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Red,,,,,Reward
30,1680473319887,02/04/2023 22:08:39,1680458919887,-4,02/04/2023 14:08:39,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,5,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,9149.679999976157,9133.323000000004,9149.679999976157,9149.679999976157,9133.323000000004,9149.679999976157,1,0,9149.679999976157,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Red,,,,,Reward
31,1680473322618,02/04/2023 22:08:42,1680458922618,-4,02/04/2023 14:08:42,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,5,Trial/Encounter,Reward,56azq1,4,continue,,2748.5569999940344,2733.4899999999907,2748.5569999940344,2748.5569999940344,2733.4899999999907,2748.5569999940344,1,0,2748.5569999940344,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Red,,,,,Reward
32,1680473329871,02/04/2023 22:08:49,1680458929871,-4,02/04/2023 14:08:49,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,5,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.853999976156,3000.0499999999884,3000.853999976156,3000.853999976156,3000.0499999999884,3000.853999976156,1,0,3000.853999976156,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Jack</b> steps on the false floor revealing its secrets.,<em><b>Jack</b> steps onto a hidden cache of gold coins. He adds them to their pack.,<em><b>Jack</b> reveals a deep crater in the floor. He covers the hole with the carpet again. ,<em><b>Jack</b> steps into a hidden tar trap. He feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,Red,,,,,Reward
33,1680473331899,02/04/2023 22:08:51,1680458931899,-4,02/04/2023 14:08:51,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,6,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2028.8039999761677,2016.6020000000135,2028.8039999761677,2028.8039999761677,2016.6020000000135,2028.8039999761677,1,0,2028.8039999761677,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Sam</b> opens the chest.,<em><b>Sam</b> finds some ancient trinkets including a handful of valuable coins. He adds the valuables to their pack,<em><b>Sam</b> finds decayed textiles and he continues walking. ,<em>A snake leaps out biting <b>Sam’s</b> arm. He takes damage and uses a bandage to their arm.,8078.2,,,Red,,,,,Reward
34,1680473343953,02/04/2023 22:09:03,1680458943953,-4,02/04/2023 14:09:03,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,6,Trial/Encounter,Delay,4wo1q4,2,timedOut,,8083.65099998808,8083.290000000008,8083.65099998808,8083.65099998808,8083.290000000008,8083.65099998808,1,0,8083.65099998808,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Sam</b> opens the chest.,<em><b>Sam</b> finds some ancient trinkets including a handful of valuable coins. He adds the valuables to their pack,<em><b>Sam</b> finds decayed textiles and he continues walking. ,<em>A snake leaps out biting <b>Sam’s</b> arm. He takes damage and uses a bandage to their arm.,8078.2,,,Red,,,,,Reward
35,1680473345735,02/04/2023 22:09:05,1680458945735,-4,02/04/2023 14:09:05,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,6,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,1781.8609999880719,1766.6790000000037,1781.8609999880719,1781.8609999880719,1766.6790000000037,1781.8609999880719,1,0,1781.8609999880719,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Sam</b> opens the chest.,<em><b>Sam</b> finds some ancient trinkets including a handful of valuable coins. He adds the valuables to their pack,<em><b>Sam</b> finds decayed textiles and he continues walking. ,<em>A snake leaps out biting <b>Sam’s</b> arm. He takes damage and uses a bandage to their arm.,8078.2,,,Red,,,,,Reward
36,1680473349153,02/04/2023 22:09:09,1680458949153,-4,02/04/2023 14:09:09,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,6,Trial/Encounter,Reward,56azq1,4,continue,,3433.335000000021,3416.6820000000007,3433.335000000021,3433.335000000021,3416.6820000000007,3433.335000000021,1,0,3433.335000000021,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Sam</b> opens the chest.,<em><b>Sam</b> finds some ancient trinkets including a handful of valuable coins. He adds the valuables to their pack,<em><b>Sam</b> finds decayed textiles and he continues walking. ,<em>A snake leaps out biting <b>Sam’s</b> arm. He takes damage and uses a bandage to their arm.,8078.2,,,Red,,,,,Reward
37,1680473355720,02/04/2023 22:09:15,1680458955720,-4,02/04/2023 14:09:15,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,6,Trial/Encounter,trialEnd,olwm64,5,timedOut,,3000.6349999880767,3000.0039999999863,3000.6349999880767,3000.6349999880767,3000.0039999999863,3000.6349999880767,1,0,3000.6349999880767,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Sam</b> opens the chest.,<em><b>Sam</b> finds some ancient trinkets including a handful of valuable coins. He adds the valuables to their pack,<em><b>Sam</b> finds decayed textiles and he continues walking. ,<em>A snake leaps out biting <b>Sam’s</b> arm. He takes damage and uses a bandage to their arm.,8078.2,,,Red,,,,,Reward
38,1680473361720,02/04/2023 22:09:21,1680458961720,-4,02/04/2023 14:09:21,128681,3,task-ysnv,,28614318,BLIND,8515537,,complete,,e651b4b5-78a6-4902-8879-54a1e1fa71ed,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1920x1080,1920x961,,ImplicitDecisionAdventureTask_3opts,12,WM_InGrp,7,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6000.83099997617,6000.206000000006,6000.83099997617,6000.83099997617,6000.206000000006,6000.83099997617,1,0,6000.83099997617,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>Also in the room is a shiny talisman.,<em><b>Sam</b> grabs the talisman.,<em><b>Sam</b> lifts the talisman off a hidden pressure plate. He reveals a door but the talisman seems to be made of precious metal which is added to their pack.,<em><b>Sam</b> lifts the talisman off a hidden pressure plate. He has uncovered a door. ,<em><b>Sam</b> lifts the talisman off a hidden pressure plate. He opens a door but is also shot by a dart from a triggered trap dealing damage.,3231,,,Red,,,,,Reward
