Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
28,1680473510230,02/04/2023 22:11:50,1680459110230,-4,02/04/2023 14:11:50,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2434,2417,2434,2434,2417,2434,1,0,2434,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,AD,,,,,Punish
29,1680473521018,02/04/2023 22:12:01,1680459121018,-4,02/04/2023 14:12:01,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,5,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7251.000000000029,7250,7251.000000000029,7251.000000000029,7250,7251.000000000029,1,0,7251.000000000029,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,AD,,,,,Punish
30,1680473523955,02/04/2023 22:12:03,1680459123955,-4,02/04/2023 14:12:03,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,5,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2916,2900,2916,2916,2900,2916,1,0,2916,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,AD,,,,,Reward
31,1680473526700,02/04/2023 22:12:06,1680459126700,-4,02/04/2023 14:12:06,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,5,Trial/Encounter,Reward,56azq1,4,continue,,2751,2734,2751,2751,2734,2751,1,0,2751,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,AD,,,,,Reward
32,1680473532104,02/04/2023 22:12:12,1680459132104,-4,02/04/2023 14:12:12,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,5,Trial/Encounter,trialEnd,olwm64,5,continue,,1167,1150,1167,1167,1150,1167,1,0,1167,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,AD,,,,,Reward
33,1680473535640,02/04/2023 22:12:15,1680459135640,-4,02/04/2023 14:12:15,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,6,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3550,3534,3550,3550,3534,3550,1,0,3550,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Aisha</b> opens the chest.,<em><b>Aisha</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Aisha</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Aisha’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,AD,,,,,Reward
34,1680473546152,02/04/2023 22:12:26,1680459146152,-4,02/04/2023 14:12:26,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,6,Trial/Encounter,Delay,4wo1q4,2,timedOut,,8084,8084,8084,8084,8084,8084,1,0,8084,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Aisha</b> opens the chest.,<em><b>Aisha</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Aisha</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Aisha’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,AD,,,,,Reward
35,1680473548086,02/04/2023 22:12:28,1680459148086,-4,02/04/2023 14:12:28,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,6,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,1884,1867,1884,1884,1867,1884,1,0,1884,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Aisha</b> opens the chest.,<em><b>Aisha</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Aisha</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Aisha’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,AD,,,,,Reward
36,1680473550558,02/04/2023 22:12:30,1680459150558,-4,02/04/2023 14:12:30,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,6,Trial/Encounter,Reward,56azq1,4,continue,,2516,2500,2516,2516,2500,2516,1,0,2516,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Aisha</b> opens the chest.,<em><b>Aisha</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Aisha</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Aisha’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,AD,,,,,Reward
37,1680473556824,02/04/2023 22:12:36,1680459156824,-4,02/04/2023 14:12:36,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,6,Trial/Encounter,trialEnd,olwm64,5,continue,,1784,1767,1784,1784,1767,1784,1,0,1784,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Aisha</b> opens the chest.,<em><b>Aisha</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Aisha</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Aisha’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,AD,,,,,Reward
38,1680473559443,02/04/2023 22:12:39,1680459159443,-4,02/04/2023 14:12:39,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,7,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2633,2616,2633,2633,2616,2633,1,0,2633,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>Also in the room is a shiny talisman.,<em><b>Aisha</b> grabs the talisman.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She reveals a door but the talisman seems to be made of precious metal which is added to their pack.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She has uncovered a door. ,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She opens a door but is also shot by a dart from a triggered trap dealing damage.,3231,,,AD,,,,,Reward
39,1680473566020,02/04/2023 22:12:46,1680459166020,-4,02/04/2023 14:12:46,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,7,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3233,3233,3233,3233,3233,3233,1,0,3233,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>Also in the room is a shiny talisman.,<em><b>Aisha</b> grabs the talisman.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She reveals a door but the talisman seems to be made of precious metal which is added to their pack.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She has uncovered a door. ,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She opens a door but is also shot by a dart from a triggered trap dealing damage.,3231,,,AD,,,,,Reward
40,1680473569467,02/04/2023 22:12:49,1680459169467,-4,02/04/2023 14:12:49,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,7,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3417,3400,3417,3417,3400,3417,1,0,3417,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>Also in the room is a shiny talisman.,<em><b>Aisha</b> grabs the talisman.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She reveals a door but the talisman seems to be made of precious metal which is added to their pack.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She has uncovered a door. ,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She opens a door but is also shot by a dart from a triggered trap dealing damage.,3231,,,AD,,,,,Reward
41,1680473576253,02/04/2023 22:12:56,1680459176253,-4,02/04/2023 14:12:56,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,7,Trial/Encounter,Reward,56azq1,4,continue,,6833,6813,6833,6833,6813,6833,1,0,6833,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>Also in the room is a shiny talisman.,<em><b>Aisha</b> grabs the talisman.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She reveals a door but the talisman seems to be made of precious metal which is added to their pack.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She has uncovered a door. ,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She opens a door but is also shot by a dart from a triggered trap dealing damage.,3231,,,AD,,,,,Reward
42,1680473577594,02/04/2023 22:12:57,1680459177594,-4,02/04/2023 14:12:57,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,7,Trial/Encounter,trialEnd,olwm64,5,continue,,1149,1133,1149,1149,1133,1149,1,0,1149,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>Also in the room is a shiny talisman.,<em><b>Aisha</b> grabs the talisman.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She reveals a door but the talisman seems to be made of precious metal which is added to their pack.,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She has uncovered a door. ,<em><b>Aisha</b> lifts the talisman off a hidden pressure plate. She opens a door but is also shot by a dart from a triggered trap dealing damage.,3231,,,AD,,,,,Reward
43,1680473579756,02/04/2023 22:12:59,1680459179756,-4,02/04/2023 14:12:59,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,8,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,2203,2199,2203,2203,2199,2203,1,0,2203,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>As they enter a throne room two skeletons with daggers in hand guard a path up an altar.,<em><b>Becky</b> notices the skeletons slowly patrolling. ,"<em><b>Becky</b> hides behind a statue, she stealthily draw a hammer.",<em><b>Becky</b> realizes that she may need to fight the skeletons. ,<em><b>Becky</b> trips on a vase. The sound alerts the skeletons to her presence.,7708.4,,,AD,,,,,Reward
44,1680473591256,02/04/2023 22:13:11,1680459191256,-4,02/04/2023 14:13:11,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,8,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7702,7701,7702,7702,7701,7702,1,0,7702,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As they enter a throne room two skeletons with daggers in hand guard a path up an altar.,<em><b>Becky</b> notices the skeletons slowly patrolling. ,"<em><b>Becky</b> hides behind a statue, she stealthily draw a hammer.",<em><b>Becky</b> realizes that she may need to fight the skeletons. ,<em><b>Becky</b> trips on a vase. The sound alerts the skeletons to her presence.,7708.4,,,AD,,,,,Reward
45,1680473593682,02/04/2023 22:13:13,1680459193682,-4,02/04/2023 14:13:13,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,8,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,2402,2384,2402,2402,2384,2402,1,0,2402,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,<em>As they enter a throne room two skeletons with daggers in hand guard a path up an altar.,<em><b>Becky</b> notices the skeletons slowly patrolling. ,"<em><b>Becky</b> hides behind a statue, she stealthily draw a hammer.",<em><b>Becky</b> realizes that she may need to fight the skeletons. ,<em><b>Becky</b> trips on a vase. The sound alerts the skeletons to her presence.,7708.4,,,AD,,,,,Neutral
46,1680473594673,02/04/2023 22:13:14,1680459194673,-4,02/04/2023 14:13:14,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,8,Trial/Encounter,Neutral,iu7fwd,4,continue,,1020,1001,1020,1020,1001,1020,1,0,1020,0,0,,Click To Continue,Continue Button,2,object-83,Trial/Encounter,,,,<em>As they enter a throne room two skeletons with daggers in hand guard a path up an altar.,<em><b>Becky</b> notices the skeletons slowly patrolling. ,"<em><b>Becky</b> hides behind a statue, she stealthily draw a hammer.",<em><b>Becky</b> realizes that she may need to fight the skeletons. ,<em><b>Becky</b> trips on a vase. The sound alerts the skeletons to her presence.,7708.4,,,AD,,,,,Neutral
47,1680473601837,02/04/2023 22:13:21,1680459201837,-4,02/04/2023 14:13:21,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,8,Trial/Encounter,trialEnd,olwm64,5,continue,,1184,1167,1184,1184,1167,1184,1,0,1184,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>As they enter a throne room two skeletons with daggers in hand guard a path up an altar.,<em><b>Becky</b> notices the skeletons slowly patrolling. ,"<em><b>Becky</b> hides behind a statue, she stealthily draw a hammer.",<em><b>Becky</b> realizes that she may need to fight the skeletons. ,<em><b>Becky</b> trips on a vase. The sound alerts the skeletons to her presence.,7708.4,,,AD,,,,,Neutral
48,1680473603528,02/04/2023 22:13:23,1680459203528,-4,02/04/2023 14:13:23,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,9,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1723,1719,1723,1723,1719,1723,1,0,1723,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The skeletons see the duo and charge with weapons ready.,<em><b>Becky</b> runs at a skeleton and tries to swing their weapon at one of the skeletons.,"<em><b>Becky</b> hits the skeleton in the leg, and it crumbles to the ground in front of her.","<em><b>Becky</b> misses, and she tries to swing again.","<em><b>Becky</b> misses. The skeleton slashes back, cutting her in the leg dealing damage.",3626.3,,,AD,,,,,Neutral
49,1680473611440,02/04/2023 22:13:31,1680459211440,-4,02/04/2023 14:13:31,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,9,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3633,3633,3633,3633,3633,3633,1,0,3633,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The skeletons see the duo and charge with weapons ready.,<em><b>Becky</b> runs at a skeleton and tries to swing their weapon at one of the skeletons.,"<em><b>Becky</b> hits the skeleton in the leg, and it crumbles to the ground in front of her.","<em><b>Becky</b> misses, and she tries to swing again.","<em><b>Becky</b> misses. The skeleton slashes back, cutting her in the leg dealing damage.",3626.3,,,AD,,,,,Neutral
50,1680473615352,02/04/2023 22:13:35,1680459215352,-4,02/04/2023 14:13:35,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,9,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,3883,3867,3883,3883,3867,3883,1,0,3883,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The skeletons see the duo and charge with weapons ready.,<em><b>Becky</b> runs at a skeleton and tries to swing their weapon at one of the skeletons.,"<em><b>Becky</b> hits the skeleton in the leg, and it crumbles to the ground in front of her.","<em><b>Becky</b> misses, and she tries to swing again.","<em><b>Becky</b> misses. The skeleton slashes back, cutting her in the leg dealing damage.",3626.3,,,AD,,,,,Reward
51,1680473616834,02/04/2023 22:13:36,1680459216834,-4,02/04/2023 14:13:36,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,9,Trial/Encounter,Reward,56azq1,4,continue,,1501,1484,1501,1501,1484,1501,1,0,1501,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,<em>The skeletons see the duo and charge with weapons ready.,<em><b>Becky</b> runs at a skeleton and tries to swing their weapon at one of the skeletons.,"<em><b>Becky</b> hits the skeleton in the leg, and it crumbles to the ground in front of her.","<em><b>Becky</b> misses, and she tries to swing again.","<em><b>Becky</b> misses. The skeleton slashes back, cutting her in the leg dealing damage.",3626.3,,,AD,,,,,Reward
52,1680473623655,02/04/2023 22:13:43,1680459223655,-4,02/04/2023 14:13:43,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,9,Trial/Encounter,trialEnd,olwm64,5,continue,,1317,1300,1317,1317,1300,1317,1,0,1317,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The skeletons see the duo and charge with weapons ready.,<em><b>Becky</b> runs at a skeleton and tries to swing their weapon at one of the skeletons.,"<em><b>Becky</b> hits the skeleton in the leg, and it crumbles to the ground in front of her.","<em><b>Becky</b> misses, and she tries to swing again.","<em><b>Becky</b> misses. The skeleton slashes back, cutting her in the leg dealing damage.",3626.3,,,AD,,,,,Reward
53,1680473625100,02/04/2023 22:13:45,1680459225100,-4,02/04/2023 14:13:45,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,10,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,1467,1450,1467,1467,1450,1467,1,0,1467,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>One of the skeletons continues the offensive.,<em><b>Aisha</b> hides behind a nearby rock formation.,<em><b>Aisha</b> surprise attacks the skeleton. She bashes the skeleton’s head with a rock defeating it.,<em>The skeletons wander near the rock but fail to see <b>Aisha</b>. She manages to hide from the skeletons.,<em>The skeleton catches <b>Aisha</b> behind the rock and slashes her with its dagger dealing damage.,8997.6,,,AD,,,,,Reward
54,1680473638608,02/04/2023 22:13:58,1680459238608,-4,02/04/2023 14:13:58,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,10,Trial/Encounter,Delay,4wo1q4,2,timedOut,,9001,9001,9001,9001,9001,9001,1,0,9001,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>One of the skeletons continues the offensive.,<em><b>Aisha</b> hides behind a nearby rock formation.,<em><b>Aisha</b> surprise attacks the skeleton. She bashes the skeleton’s head with a rock defeating it.,<em>The skeletons wander near the rock but fail to see <b>Aisha</b>. She manages to hide from the skeletons.,<em>The skeleton catches <b>Aisha</b> behind the rock and slashes her with its dagger dealing damage.,8997.6,,,AD,,,,,Reward
55,1680473641370,02/04/2023 22:14:01,1680459241370,-4,02/04/2023 14:14:01,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,10,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,2734,2717,2734,2734,2717,2734,1,0,2734,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,<em>One of the skeletons continues the offensive.,<em><b>Aisha</b> hides behind a nearby rock formation.,<em><b>Aisha</b> surprise attacks the skeleton. She bashes the skeleton’s head with a rock defeating it.,<em>The skeletons wander near the rock but fail to see <b>Aisha</b>. She manages to hide from the skeletons.,<em>The skeleton catches <b>Aisha</b> behind the rock and slashes her with its dagger dealing damage.,8997.6,,,AD,,,,,Neutral
56,1680473643546,02/04/2023 22:14:03,1680459243546,-4,02/04/2023 14:14:03,128680,3,task-ysnv,,28614436,BLIND,8515581,,complete,,199d50dc-233c-4c69-b8f0-49ef40bf3b0b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.2,768x1024,1024x662,,ImplicitDecisionAdventureTask_3opts,12,WF_AxGrp,10,Trial/Encounter,Neutral,iu7fwd,4,continue,,2200,2183,2200,2200,2183,2200,1,0,2200,0,0,,Click To Continue,Continue Button,2,object-83,Trial/Encounter,,,,<em>One of the skeletons continues the offensive.,<em><b>Aisha</b> hides behind a nearby rock formation.,<em><b>Aisha</b> surprise attacks the skeleton. She bashes the skeleton’s head with a rock defeating it.,<em>The skeletons wander near the rock but fail to see <b>Aisha</b>. She manages to hide from the skeletons.,<em>The skeleton catches <b>Aisha</b> behind the rock and slashes her with its dagger dealing damage.,8997.6,,,AD,,,,,Neutral
