Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Adventurer1,Spreadsheet: Adventurer2,Spreadsheet: Scenario,Spreadsheet: EncounterIntro,Spreadsheet: PlayerAction,Spreadsheet: RewardFeedback,Spreadsheet: NeutralFeedback,Spreadsheet: PunishFeedback,Spreadsheet: scenDelay,Manipulation: Spreadsheet,Store: pName,Store: participant,Store: respReward,Store: respNeutral,Store: respPunish,Store: decPunish,Store: outcome
10,1680466360553,02/04/2023 20:12:40,1680451960553,-4,02/04/2023 12:12:40,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,1,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,9926.926999964242,9922.792000000001,9926.926999964242,9926.926999964242,9922.792000000001,9926.926999964242,1,0,9926.926999964242,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Emma</b> rubs their hand along the ground to check for traps.",<em><b>Emma</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Emma</b> finds no traps so she decides it is safe to continue forward.,<em><b>Emma</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,JoAnn,,,,,Neutral
11,1680466364818,02/04/2023 20:12:44,1680451964818,-4,02/04/2023 12:12:44,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,1,Trial/Encounter,Neutral,iu7fwd,4,continue,,4269.634999964241,4255.005000000005,4269.634999964241,4269.634999964241,4255.005000000005,4269.634999964241,1,0,4269.634999964241,0,0,,Click To Continue,Continue Button,2,object-83,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Emma</b> rubs their hand along the ground to check for traps.",<em><b>Emma</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Emma</b> finds no traps so she decides it is safe to continue forward.,<em><b>Emma</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,JoAnn,,,,,Neutral
12,1680466370539,02/04/2023 20:12:50,1680451970539,-4,02/04/2023 12:12:50,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,1,Trial/Encounter,trialEnd,olwm64,5,timedOut,,2992.8400000119145,2991.9119999999966,2992.8400000119145,2992.8400000119145,2991.9119999999966,2992.8400000119145,1,0,2992.8400000119145,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo tie a rope and climb down.,"<em>Before proceeding, <b>Emma</b> rubs their hand along the ground to check for traps.",<em><b>Emma</b> triggers a pressure plate. A hidden passage leading forward opens up in front of her.,<em><b>Emma</b> finds no traps so she decides it is safe to continue forward.,<em><b>Emma</b> touches the ground triggering a pressure plate. This releases a boulder which falls grazing her shoulder dealing damage.,6687,,,JoAnn,,,,,Neutral
13,1680466376136,02/04/2023 20:12:56,1680451976136,-4,02/04/2023 12:12:56,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,2,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,5598.627999999997,5584.804000000004,5598.627999999997,5598.627999999997,5584.804000000004,5598.627999999997,1,0,5598.627999999997,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,JoAnn,,,,,Neutral
14,1680466383470,02/04/2023 20:13:03,1680451983470,-4,02/04/2023 12:13:03,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,2,Trial/Encounter,Delay,4wo1q4,2,timedOut,,6931.59799998808,6931.085999999996,6931.59799998808,6931.59799998808,6931.085999999996,6931.59799998808,1,0,6931.59799998808,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,JoAnn,,,,,Neutral
15,1680466391441,02/04/2023 20:13:11,1680451991441,-4,02/04/2023 12:13:11,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,2,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,7971.312000000005,7961.603000000003,7971.312000000005,7971.312000000005,7961.603000000003,7971.312000000005,1,0,7971.312000000005,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,JoAnn,,,,,Reward
16,1680466398430,02/04/2023 20:13:18,1680451998430,-4,02/04/2023 12:13:18,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,2,Trial/Encounter,Reward,56azq1,4,timedOut,,6998.408999988082,6997.752999999997,6998.408999988082,6998.408999988082,6997.752999999997,6998.408999988082,1,0,6998.408999988082,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,JoAnn,,,,,Reward
17,1680466399977,02/04/2023 20:13:19,1680451999977,-4,02/04/2023 12:13:19,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,2,Trial/Encounter,trialEnd,olwm64,5,continue,,1547.5559999642428,1545.6010000000097,1547.5559999642428,1547.5559999642428,1545.6010000000097,1547.5559999642428,1,0,1547.5559999642428,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,<em>The duo continues into a dark and narrow underground cave.,<em><b>Becky</b> turns on their flashlight to illuminate the way forward. ,<em><b>Becky’s</b> light illuminates a gemstone vein along the cavern wall. She chips off and adds a few gemstones to their pack.,<em><b>Becky</b> uses the light to make it easier for her to continue forward with no issues.,"<em> The light disturbs a flock of bats, which fly past <b>Becky</b> causing her to drop several rations from their pack.",6927.9,,,JoAnn,,,,,Reward
18,1680466405976,02/04/2023 20:13:25,1680452005976,-4,02/04/2023 12:13:25,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,3,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6001.254999976154,6000.357999999993,6001.254999976154,6001.254999976154,6000.357999999993,6001.254999976154,1,0,6001.254999976154,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,JoAnn,,,,,Reward
19,1680466410763,02/04/2023 20:13:30,1680452010763,-4,02/04/2023 12:13:30,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,3,Trial/Encounter,Delay,4wo1q4,2,timedOut,,4787.59699996424,4786.945000000007,4787.59699996424,4787.59699996424,4786.945000000007,4787.59699996424,1,0,4787.59699996424,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,JoAnn,,,,,Reward
20,1680466417146,02/04/2023 20:13:37,1680452017146,-4,02/04/2023 12:13:37,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,3,Trial/Encounter,PlayerAction,ga3y5r,3,response,Neutral,6384.051999999996,6382.541999999987,6384.051999999996,6384.051999999996,6382.541999999987,6384.051999999996,1,0,6384.051999999996,0,0,decision,Click Response,NeutralButton,3,object-90,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,JoAnn,,,,,Neutral
21,1680466421202,02/04/2023 20:13:41,1680452021202,-4,02/04/2023 12:13:41,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,3,Trial/Encounter,Neutral,iu7fwd,4,continue,,4057.7099999880884,4055.6230000000214,4057.7099999880884,4057.7099999880884,4055.6230000000214,4057.7099999880884,1,0,4057.7099999880884,0,0,,Click To Continue,Continue Button,2,object-83,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,JoAnn,,,,,Neutral
22,1680466427134,02/04/2023 20:13:47,1680452027134,-4,02/04/2023 12:13:47,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,3,Trial/Encounter,trialEnd,olwm64,5,timedOut,,2992.319999976171,2991.8220000000147,2992.319999976171,2992.319999976171,2991.8220000000147,2992.319999976171,1,0,2992.319999976171,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>A salamander emerges from the shadows and is drawn towards the light.,<em><b>Becky</b> tries to shoo them away.,<em>The salamander runs back to their hole leaving <b>Becky</b> alone. She sees and picks up a rare medicinal mushroom and adds it to their pack. ,<em><b>Becky</b> causes the salamander to run back to their hole leaving her alone.,<em>The salamander’s poisonous skin brushes against <b>Becky</b> and runs away. She is left with an irritated rash dealing damage.  ,4783.5,,,JoAnn,,,,,Neutral
23,1680466427426,02/04/2023 20:13:47,1680452027426,-4,02/04/2023 12:13:47,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,4,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,291.59799999999814,282.6019999999844,291.59799999999814,291.59799999999814,282.6019999999844,291.59799999999814,1,0,291.59799999999814,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,JoAnn,,,,,Neutral
24,1680466436443,02/04/2023 20:13:56,1680452036443,-4,02/04/2023 12:13:56,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,4,Trial/Encounter,Delay,4wo1q4,2,timedOut,,3308.04800000001,3307.4130000000005,3308.04800000001,3308.04800000001,3307.4130000000005,3308.04800000001,1,0,3308.04800000001,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,JoAnn,,,,,Neutral
25,1680466438707,02/04/2023 20:13:58,1680452038707,-4,02/04/2023 12:13:58,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,4,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2265.0349999761675,2260.6480000000156,2265.0349999761675,2265.0349999761675,2260.6480000000156,2265.0349999761675,1,0,2265.0349999761675,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,JoAnn,,,,,Reward
26,1680466443463,02/04/2023 20:14:03,1680452043463,-4,02/04/2023 12:14:03,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,4,Trial/Encounter,Reward,56azq1,4,continue,,4761.287000011915,4753.543999999994,4761.287000011915,4761.287000011915,4753.543999999994,4761.287000011915,1,0,4761.287000011915,0,0,,Click To Continue,Continue Button,2,object-73,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,JoAnn,,,,,Reward
27,1680466447160,02/04/2023 20:14:07,1680452047160,-4,02/04/2023 12:14:07,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,4,Trial/Encounter,trialEnd,olwm64,5,continue,,1459.9739999999874,1445.93299999999,1459.9739999999874,1459.9739999999874,1445.93299999999,1459.9739999999874,1,0,1459.9739999999874,0,0,,Click To Continue,Continue Button,2,object-89,Trial/Encounter,,,,"<em>As the duo continues down the hall, there is a small puddle of stagnant water. ",<em><b>Emma</b> decides to jump over it.,<em><b>Emma</b> makes it over. She released a makeshift bridge saving 5 minutes of travel time minimizing exhaustion.,<em><b>Emma</b> makes it over and she continues on.,<em><b>Emma</b> slips and falls into the puddle. She gets bit by numerous leeches dealing damage.,3314.8,,,JoAnn,,,,,Reward
28,1680466451025,02/04/2023 20:14:11,1680452051025,-4,02/04/2023 12:14:11,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,5,Trial/Encounter,EncounterIntro,wtupv3,1,continue,,3879.9409999761556,3872.768000000011,3879.9409999761556,3879.9409999761556,3872.768000000011,3879.9409999761556,1,0,3879.9409999761556,0,0,,Click To Continue,Continue Button,2,object-65,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,JoAnn,,,,,Reward
29,1680466460393,02/04/2023 20:14:20,1680452060393,-4,02/04/2023 12:14:20,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,5,Trial/Encounter,Delay,4wo1q4,2,timedOut,,7247.364999964251,7246.96100000001,7247.364999964251,7247.364999964251,7246.96100000001,7247.364999964251,1,0,7247.364999964251,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,JoAnn,,,,,Reward
30,1680466466640,02/04/2023 20:14:26,1680452066640,-4,02/04/2023 12:14:26,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,5,Trial/Encounter,PlayerAction,ga3y5r,3,response,Punish,6247.304000000004,6233.05799999999,6247.304000000004,6247.304000000004,6233.05799999999,6247.304000000004,1,0,6247.304000000004,0,0,decision,Click Response,PunishButton,4,object-69,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,JoAnn,,,,,Punish
31,1680466473096,02/04/2023 20:14:33,1680452073096,-4,02/04/2023 12:14:33,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,5,Trial/Encounter,Punish,bufrmy,4,continue,,6469.845999964251,6465.67300000001,6469.845999964251,6469.845999964251,6465.67300000001,6469.845999964251,1,0,6469.845999964251,0,0,,Click To Continue,Continue Button,2,object-86,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,JoAnn,,,,,Punish
32,1680466476616,02/04/2023 20:14:36,1680452076616,-4,02/04/2023 12:14:36,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,5,Trial/Encounter,trialEnd,olwm64,5,timedOut,,2992.6810000000114,2991.842000000004,2992.6810000000114,2992.6810000000114,2991.842000000004,2992.6810000000114,1,0,2992.6810000000114,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>As the duo continues down the hallway and notices a false carpet. ,<em><b>Becky</b> steps on the false floor revealing its secrets.,<em><b>Becky</b> steps onto a hidden cache of gold coins. She adds them to their pack.,<em><b>Becky</b> reveals a deep crater in the floor. She covers the hole with the carpet again. ,<em><b>Becky</b> steps into a hidden tar trap. She feels increasingly exhausted from having to remove her foot from the trap. ,7244.4,,,JoAnn,,,,,Punish
33,1680466482616,02/04/2023 20:14:42,1680452082616,-4,02/04/2023 12:14:42,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,6,Trial/Encounter,EncounterIntro,wtupv3,1,timedOut,,6000.839000000007,6000.330000000016,6000.839000000007,6000.839000000007,6000.330000000016,6000.839000000007,1,0,6000.839000000007,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Emma</b> opens the chest.,<em><b>Emma</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Emma</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Emma’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,JoAnn,,,,,Punish
34,1680466490695,02/04/2023 20:14:50,1680452090695,-4,02/04/2023 12:14:50,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,6,Trial/Encounter,Delay,4wo1q4,2,timedOut,,8078.908999976149,8077.926999999996,8078.908999976149,8078.908999976149,8077.926999999996,8078.908999976149,1,0,8078.908999976149,0,0,,Time Limit,screen,0,screen,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Emma</b> opens the chest.,<em><b>Emma</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Emma</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Emma’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,JoAnn,,,,,Punish
35,1680466493297,02/04/2023 20:14:53,1680452093297,-4,02/04/2023 12:14:53,128679,4,task-ysnv,,28612544,BLIND,8514909,,complete,,c995b26c-1e8f-4f1e-b14e-27b347eb83b5,computer,Desktop or Laptop,Windows 10,Edge 111.0.1661.54,1536x864,1374x690,,ImplicitDecisionAdventureTask_3opts,12,WF_InGrp,6,Trial/Encounter,PlayerAction,ga3y5r,3,response,Reward,2603.382000011916,2592.899999999994,2603.382000011916,2603.382000011916,2592.899999999994,2603.382000011916,1,0,2603.382000011916,0,0,decision,Click Response,RewardButton,2,object-70,Trial/Encounter,,,,<em>The duo of archaeologists walk into what appears to be living quarters and find a wooden chest. ,<em><b>Emma</b> opens the chest.,<em><b>Emma</b> finds some ancient trinkets including a handful of valuable coins. She adds the valuables to their pack,<em><b>Emma</b> finds decayed textiles and she continues walking. ,<em>A snake leaps out biting <b>Emma’s</b> arm. She takes damage and uses a bandage to their arm.,8078.2,,,JoAnn,,,,,Reward
