Response ID,Participant Private ID,allocator-k3xu,Absolute Reaction Time,Correct,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: metadata
11204,8657370.0,Condition_InOut-gender,812.539999999979,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11206,8657370.0,Condition_InOut-gender,604.7600000000093,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11208,8657370.0,Condition_InOut-gender,581.039999999979,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11210,8657370.0,Condition_InOut-gender,805.359999999986,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11212,8657370.0,Condition_InOut-gender,565.5599999999977,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11214,8657370.0,Condition_InOut-gender,607.6599999999744,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11216,8657370.0,Condition_InOut-gender,560.2199999999721,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11218,8657370.0,Condition_InOut-gender,769.2800000000279,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11220,8657370.0,Condition_InOut-gender,594.3400000000256,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11222,8657370.0,Condition_InOut-gender,859.7399999999907,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11226,8657370.0,Condition_InOut-gender,1173.5200000000186,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11228,8657370.0,Condition_InOut-gender,1007.0200000000186,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11230,8657370.0,Condition_InOut-gender,573.7600000000093,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11232,8657370.0,Condition_InOut-gender,583.039999999979,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11234,8657370.0,Condition_InOut-gender,712.320000000007,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11236,8657370.0,Condition_InOut-gender,580.1199999999953,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11238,8657370.0,Condition_InOut-gender,790.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11240,8657370.0,Condition_InOut-gender,687.179999999993,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11242,8657370.0,Condition_InOut-gender,722.0599999999977,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11244,8657370.0,Condition_InOut-gender,949.820000000007,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11246,8657370.0,Condition_InOut-gender,656.2000000000116,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11248,8657370.0,Condition_InOut-gender,918.219999999972,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11250,8657370.0,Condition_InOut-gender,1120.219999999972,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11252,8657370.0,Condition_InOut-gender,907.140000000014,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11254,8657370.0,Condition_InOut-gender,695.0200000000186,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11256,8657370.0,Condition_InOut-gender,595.7399999999907,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11260,8657370.0,Condition_InOut-gender,1111.5800000000163,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11262,8657370.0,Condition_InOut-gender,641.320000000007,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11264,8657370.0,Condition_InOut-gender,1199.7999999999302,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11266,8657370.0,Condition_InOut-gender,591.8400000000256,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11268,8657370.0,Condition_InOut-gender,913.719999999972,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11270,8657370.0,Condition_InOut-gender,1133.1599999999744,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11272,8657370.0,Condition_InOut-gender,719.2199999999721,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11274,8657370.0,Condition_InOut-gender,858.2000000000116,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11276,8657370.0,Condition_InOut-gender,640.039999999979,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11278,8657370.0,Condition_InOut-gender,542.679999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11280,8657370.0,Condition_InOut-gender,1194.2399999999907,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11282,8657370.0,Condition_InOut-gender,633.3000000000466,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11284,8657370.0,Condition_InOut-gender,921.679999999993,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11286,8657370.0,Condition_InOut-gender,515.859999999986,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11288,8657370.0,Condition_InOut-gender,751.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11290,8657370.0,Condition_InOut-gender,585.2199999999721,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11292,8657370.0,Condition_InOut-gender,594.5,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11294,8657370.0,Condition_InOut-gender,546.4000000000233,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11296,8657370.0,Condition_InOut-gender,605.2199999999721,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11298,8657370.0,Condition_InOut-gender,589.0599999999977,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11300,8657370.0,Condition_InOut-gender,670.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11302,8657370.0,Condition_InOut-gender,835.4199999999837,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11304,8657370.0,Condition_InOut-gender,1145.5599999999977,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11306,8657370.0,Condition_InOut-gender,689.679999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11308,8657370.0,Condition_InOut-gender,719.8800000000047,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11310,8657370.0,Condition_InOut-gender,699.0999999999767,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11312,8657370.0,Condition_InOut-gender,872.179999999993,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11314,8657370.0,Condition_InOut-gender,1612.3800000000049,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11326,8657412.0,Condition_InOut-both,3554.75,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11328,8657412.0,Condition_InOut-both,1292.5,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11330,8657412.0,Condition_InOut-both,1687.5,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11332,8657412.0,Condition_InOut-both,1092.0,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11334,8657412.0,Condition_InOut-both,1388.5,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11336,8657412.0,Condition_InOut-both,1275.5,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11338,8657412.0,Condition_InOut-both,1660.5,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11340,8657412.0,Condition_InOut-both,2927.25,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11342,8657412.0,Condition_InOut-both,1145.0,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11344,8657412.0,Condition_InOut-both,1006.0,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11346,8657412.0,Condition_InOut-both,1811.0,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11348,8657412.0,Condition_InOut-both,2308.75,1.0,bf14_nc.jpg,wf2_nc.jpg,,,practice_images
11352,8657412.0,Condition_InOut-both,2631.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11354,8657412.0,Condition_InOut-both,1131.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11356,8657412.0,Condition_InOut-both,1120.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11358,8657412.0,Condition_InOut-both,1338.75,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11360,8657412.0,Condition_InOut-both,993.25,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11362,8657412.0,Condition_InOut-both,1029.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11364,8657412.0,Condition_InOut-both,2368.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11366,8657412.0,Condition_InOut-both,1117.75,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11368,8657412.0,Condition_InOut-both,992.0,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11370,8657412.0,Condition_InOut-both,1127.25,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11372,8657412.0,Condition_InOut-both,1038.25,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11374,8657412.0,Condition_InOut-both,1319.0,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11376,8657412.0,Condition_InOut-both,1494.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11378,8657412.0,Condition_InOut-both,1554.75,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11380,8657412.0,Condition_InOut-both,2924.5,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11382,8657412.0,Condition_InOut-both,2198.25,1.0,blank.png,blank.png,Stupidity,Intelligence,practice_congruent
11386,8657412.0,Condition_InOut-both,2890.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11388,8657412.0,Condition_InOut-both,1148.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11390,8657412.0,Condition_InOut-both,1058.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11392,8657412.0,Condition_InOut-both,1745.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11394,8657412.0,Condition_InOut-both,2233.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11396,8657412.0,Condition_InOut-both,1052.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11398,8657412.0,Condition_InOut-both,1734.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11400,8657412.0,Condition_InOut-both,1743.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11402,8657412.0,Condition_InOut-both,5153.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11404,8657412.0,Condition_InOut-both,1497.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11406,8657412.0,Condition_InOut-both,2120.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11408,8657412.0,Condition_InOut-both,1900.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11410,8657412.0,Condition_InOut-both,1513.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11412,8657412.0,Condition_InOut-both,1858.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11414,8657412.0,Condition_InOut-both,1928.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11416,8657412.0,Condition_InOut-both,1067.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11418,8657412.0,Condition_InOut-both,1979.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11420,8657412.0,Condition_InOut-both,1131.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11422,8657412.0,Condition_InOut-both,1506.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11424,8657412.0,Condition_InOut-both,1447.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11426,8657412.0,Condition_InOut-both,1144.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11428,8657412.0,Condition_InOut-both,1302.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11430,8657412.0,Condition_InOut-both,1113.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11432,8657412.0,Condition_InOut-both,1057.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11434,8657412.0,Condition_InOut-both,1858.75,0.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11436,8657412.0,Condition_InOut-both,1476.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11438,8657412.0,Condition_InOut-both,1562.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11440,8657412.0,Condition_InOut-both,1738.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Stupidity,Intelligence,congruent
11444,8657412.0,Condition_InOut-both,1677.25,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11446,8657412.0,Condition_InOut-both,1024.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11448,8657412.0,Condition_InOut-both,994.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11450,8657412.0,Condition_InOut-both,1098.25,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11452,8657412.0,Condition_InOut-both,871.5,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11454,8657412.0,Condition_InOut-both,1104.75,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11456,8657412.0,Condition_InOut-both,1005.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11458,8657412.0,Condition_InOut-both,1464.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11460,8657412.0,Condition_InOut-both,1319.5,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11462,8657412.0,Condition_InOut-both,1387.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11464,8657412.0,Condition_InOut-both,1076.0,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11466,8657412.0,Condition_InOut-both,1079.5,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11468,8657412.0,Condition_InOut-both,1308.0,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11470,8657412.0,Condition_InOut-both,1072.75,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11472,8657412.0,Condition_InOut-both,918.25,1.0,blank.png,blank.png,Weak,Strong,practice_congruent
11474,8657412.0,Condition_InOut-both,1058.0,0.0,blank.png,blank.png,Weak,Strong,practice_congruent
11478,8657412.0,Condition_InOut-both,1825.25,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11480,8657412.0,Condition_InOut-both,1787.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11482,8657412.0,Condition_InOut-both,22168.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11484,8657412.0,Condition_InOut-both,1992.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11486,8657412.0,Condition_InOut-both,1031.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11488,8657412.0,Condition_InOut-both,1754.5,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11490,8657412.0,Condition_InOut-both,1071.5,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11492,8657412.0,Condition_InOut-both,1084.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11494,8657412.0,Condition_InOut-both,1488.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11496,8657412.0,Condition_InOut-both,1519.75,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11498,8657412.0,Condition_InOut-both,1399.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11500,8657412.0,Condition_InOut-both,1049.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11502,8657412.0,Condition_InOut-both,1153.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11504,8657412.0,Condition_InOut-both,1902.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11506,8657412.0,Condition_InOut-both,968.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11508,8657412.0,Condition_InOut-both,1070.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11510,8657412.0,Condition_InOut-both,955.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11512,8657412.0,Condition_InOut-both,983.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11514,8657412.0,Condition_InOut-both,1168.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11516,8657412.0,Condition_InOut-both,1431.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11518,8657412.0,Condition_InOut-both,1807.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11520,8657412.0,Condition_InOut-both,2101.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11522,8657412.0,Condition_InOut-both,1156.25,0.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11524,8657412.0,Condition_InOut-both,1078.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11526,8657412.0,Condition_InOut-both,1030.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11528,8657412.0,Condition_InOut-both,1419.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11530,8657412.0,Condition_InOut-both,1256.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11532,8657412.0,Condition_InOut-both,1101.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Weak,Strong,congruent
11538,8657412.0,Condition_InOut-both,2497.5,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11540,8657412.0,Condition_InOut-both,995.75,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11542,8657412.0,Condition_InOut-both,1023.0,0.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11544,8657412.0,Condition_InOut-both,1266.0,0.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11546,8657412.0,Condition_InOut-both,1792.0,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11548,8657412.0,Condition_InOut-both,1516.75,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11550,8657412.0,Condition_InOut-both,1208.75,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11552,8657412.0,Condition_InOut-both,1500.0,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11554,8657412.0,Condition_InOut-both,2202.5,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11556,8657412.0,Condition_InOut-both,1098.0,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11558,8657412.0,Condition_InOut-both,1147.25,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11560,8657412.0,Condition_InOut-both,1718.75,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11562,8657412.0,Condition_InOut-both,2242.75,0.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11564,8657412.0,Condition_InOut-both,1135.0,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11566,8657412.0,Condition_InOut-both,1843.75,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11568,8657412.0,Condition_InOut-both,1718.5,1.0,blank.png,blank.png,Intelligence,Stupidity,practice_incongruent
11572,8657412.0,Condition_InOut-both,2406.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11574,8657412.0,Condition_InOut-both,1062.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11576,8657412.0,Condition_InOut-both,1105.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11578,8657412.0,Condition_InOut-both,1445.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11580,8657412.0,Condition_InOut-both,1446.5,0.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11582,8657412.0,Condition_InOut-both,2266.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11584,8657412.0,Condition_InOut-both,2884.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11586,8657412.0,Condition_InOut-both,1320.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11588,8657412.0,Condition_InOut-both,1555.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11590,8657412.0,Condition_InOut-both,6276.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11592,8657412.0,Condition_InOut-both,14138.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11594,8657412.0,Condition_InOut-both,2241.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11596,8657412.0,Condition_InOut-both,16717.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11598,8657412.0,Condition_InOut-both,1832.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11600,8657412.0,Condition_InOut-both,1517.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11602,8657412.0,Condition_InOut-both,1723.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11604,8657412.0,Condition_InOut-both,2853.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11606,8657412.0,Condition_InOut-both,2084.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11608,8657412.0,Condition_InOut-both,3005.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11610,8657412.0,Condition_InOut-both,7638.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11612,8657412.0,Condition_InOut-both,1114.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11614,8657412.0,Condition_InOut-both,1203.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11616,8657412.0,Condition_InOut-both,1582.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11618,8657412.0,Condition_InOut-both,2000.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11620,8657412.0,Condition_InOut-both,1060.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11622,8657412.0,Condition_InOut-both,1496.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11624,8657412.0,Condition_InOut-both,1241.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11626,8657412.0,Condition_InOut-both,1214.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Intelligence,Stupidity,incongruent
11630,8657412.0,Condition_InOut-both,1600.25,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11632,8657412.0,Condition_InOut-both,1169.5,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11634,8657412.0,Condition_InOut-both,937.5,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11636,8657412.0,Condition_InOut-both,1006.0,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11638,8657412.0,Condition_InOut-both,944.0,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11640,8657412.0,Condition_InOut-both,37558.5,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11642,8657412.0,Condition_InOut-both,1611.25,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11644,8657412.0,Condition_InOut-both,1448.5,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11646,8657412.0,Condition_InOut-both,1835.0,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11648,8657412.0,Condition_InOut-both,1046.5,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11650,8657412.0,Condition_InOut-both,1612.25,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11652,8657412.0,Condition_InOut-both,1200.5,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11654,8657412.0,Condition_InOut-both,1009.0,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11656,8657412.0,Condition_InOut-both,928.0,0.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11658,8657412.0,Condition_InOut-both,1340.75,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11660,8657412.0,Condition_InOut-both,1300.25,1.0,blank.png,blank.png,Strong,Weak,practice_incongruent
11664,8657412.0,Condition_InOut-both,2447.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11666,8657412.0,Condition_InOut-both,2828.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11668,8657412.0,Condition_InOut-both,1464.5,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11670,8657412.0,Condition_InOut-both,1056.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11672,8657412.0,Condition_InOut-both,1074.75,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11674,8657412.0,Condition_InOut-both,869.25,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11676,8657412.0,Condition_InOut-both,1343.75,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11678,8657412.0,Condition_InOut-both,891.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11680,8657412.0,Condition_InOut-both,9387.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11682,8657412.0,Condition_InOut-both,1123.0,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11684,8657412.0,Condition_InOut-both,1023.25,1.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
11686,8657412.0,Condition_InOut-both,1125.0,0.0,bf14_nc.jpg,wf2_nc.jpg,Strong,Weak,incongruent
